"branch";"branchname";"registered";"fakecode";"fakelat";"fakelong"
"36";"CITY";"40932.50835648148";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40932.51502314815";"DH1 5PJ";"54.7992702";"-1.5786056"
"3";"FENHAM";"40932.52310185185";"NE15 8UQ";"54.9833921";"-1.7225947"
"7";"HIGH HEATON";"40932.52623842593";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40932.53143518518";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40932.53240740741";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40932.53853009259";"SR6 8DS";"54.9358667";"-1.3784"
"36";"CITY";"40932.54853009259";"NE21 5AZ";"54.9596541";"-1.7094973"
"36";"CITY";"40932.54891203704";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40932.54954861111";"DH3 1NE";"54.9020166";"-1.5764199"
"36";"CITY";"40932.55024305556";"NE40 3HQ";"54.9729198";"-1.7608523"
"36";"CITY";"40932.55606481482";"NE5 3EB";"54.9959224";"-1.664498"
"1";"OUTER WEST LIBRARY";"40932.56479166666";"NE13 6DZ";"55.0546148";"-1.6292296"
"36";"CITY";"40932.56625";"NE1 4XQ";"54.9729889";"-1.6196111"
"14";"CRUDDAS PARK";"40932.5691087963";"NE4 7RU";"54.9661468";"-1.6362294"
"36";"CITY";"40932.57311342593";"NE30 2ER";"55.0192488";"-1.4405572"
"36";"CITY";"40932.58409722222";"IG8 0NJ";"51.6137913";"0.02848696"
"7";"HIGH HEATON";"40932.59465277778";"NE23 7RA";"55.0605529";"-1.5753843"
"36";"CITY";"40932.59795138889";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40932.60083333333";"NE5 1TU";"55.0008475";"-1.7148744"
"6";"WALKER";"40932.60523148148";"NE6 4XY";"54.9836239";"-1.5508982"
"9";"WEST END";"40932.60601851852";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40932.60961805555";"NE61 6LP";"55.1552125";"-1.6577667"
"6";"WALKER";"40932.61783564815";"NE28 8DW";"54.9977822";"-1.5415842"
"36";"CITY";"40932.61824074074";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40932.62640046296";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40932.63938657408";"NE8 3NS";"54.95825";"-1.5897935"
"4";"JESMOND";"40932.64996527778";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40932.6597337963";"NE66 4LN";"55.4338712";"-1.9223129"
"36";"CITY";"40932.66538194445";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40932.67501157407";"SR4 8PL";"54.8963264";"-1.429829"
"6";"WALKER";"40932.67619212963";"NE6 2LD";"54.9747647";"-1.5693971"
"35";"EAST END";"40932.67974537037";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40932.68916666666";"NE2 1NQ";"54.9828735";"-1.5974036"
"12";"NEWBURN";"40932.6928125";"NE15 8UQ";"54.9833921";"-1.7225947"
"12";"NEWBURN";"40932.69541666667";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40932.70376157408";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40932.70483796296";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40932.75444444444";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40933.36929398148";"NE1 4XQ";"54.9729889";"-1.6196111"
"36";"CITY";"40933.4033912037";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40933.41717592593";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40933.42636574074";"NE8 4NP";"54.9511256";"-1.6065377"
"5";"KENTON";"40933.42777777778";"NE3 3TB";"55.0091977";"-1.6459574"
"2";"GOSFORTH";"40933.43003472222";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40933.46436342593";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40933.46761574074";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40933.46791666667";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40933.47309027778";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40933.47318287037";NULL;NULL;NULL
"36";"CITY";"40933.48302083334";"NE12 9RN";"55.0219778";"-1.5547833"
"5";"KENTON";"40933.48796296296";"NE3 4XN";"55.0029962";"-1.6345623"
"5";"KENTON";"40933.48976851852";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40933.49140046296";"NE1 6ES";"54.9712308";"-1.6116923"
"36";"CITY";"40933.49309027778";NULL;NULL;NULL
"36";"CITY";"40933.50461805556";NULL;NULL;NULL
"36";"CITY";"40933.50466435185";"NE16 5QN";"54.9331633";"-1.6842267"
"2";"GOSFORTH";"40933.50673611111";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40933.50704861111";"NE8 2NA";"54.9575854";"-1.6196341"
"2";"GOSFORTH";"40933.5078125";"NE13 7BA";"55.0470845";"-1.6490493"
"2";"GOSFORTH";"40933.50938657407";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40933.51012731482";"NE3 4XN";"55.0029962";"-1.6345623"
"2";"GOSFORTH";"40933.51143518519";"NE13 7BA";"55.0470845";"-1.6490493"
"35";"EAST END";"40933.51267361111";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40933.51986111111";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40933.54319444444";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40933.5490162037";"NE8 3NS";"54.95825";"-1.5897935"
"35";"EAST END";"40933.5500925926";"NE6 5LJ";"54.986578";"-1.5775826"
"35";"EAST END";"40933.55216435185";"NE6 2LD";"54.9747647";"-1.5693971"
"1";"OUTER WEST LIBRARY";"40933.57067129629";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40933.5715625";"NE12 9RN";"55.0219778";"-1.5547833"
"5";"KENTON";"40933.57611111111";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40933.58555555555";"CV37 9JR";"52.1970986";"-1.7380238"
"36";"CITY";"40933.60006944444";NULL;NULL;NULL
"36";"CITY";"40933.60027777778";NULL;NULL;NULL
"36";"CITY";"40933.60041666667";NULL;NULL;NULL
"36";"CITY";"40933.60057870371";NULL;NULL;NULL
"36";"CITY";"40933.60072916667";NULL;NULL;NULL
"36";"CITY";"40933.60086805555";NULL;NULL;NULL
"36";"CITY";"40933.60103009259";NULL;NULL;NULL
"36";"CITY";"40933.60116898148";NULL;NULL;NULL
"36";"CITY";"40933.60130787037";NULL;NULL;NULL
"36";"CITY";"40933.60148148148";NULL;NULL;NULL
"36";"CITY";"40933.6016087963";NULL;NULL;NULL
"36";"CITY";"40933.60178240741";NULL;NULL;NULL
"36";"CITY";"40933.60193287037";NULL;NULL;NULL
"36";"CITY";"40933.60207175926";NULL;NULL;NULL
"36";"CITY";"40933.60219907408";NULL;NULL;NULL
"36";"CITY";"40933.60234953704";NULL;NULL;NULL
"36";"CITY";"40933.6025";NULL;NULL;NULL
"36";"CITY";"40933.60271990741";NULL;NULL;NULL
"36";"CITY";"40933.60284722222";NULL;NULL;NULL
"36";"CITY";"40933.60300925926";NULL;NULL;NULL
"36";"CITY";"40933.60314814815";NULL;NULL;NULL
"36";"CITY";"40933.60769675926";NULL;NULL;NULL
"36";"CITY";"40933.60855324074";NULL;NULL;NULL
"36";"CITY";"40933.60971064815";NULL;NULL;NULL
"36";"CITY";"40933.61069444445";NULL;NULL;NULL
"36";"CITY";"40933.61203703703";NULL;NULL;NULL
"36";"CITY";"40933.61311342593";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40933.61465277777";"NE12 9RN";"55.0219778";"-1.5547833"
"36";"CITY";"40933.61587962963";NULL;NULL;NULL
"36";"CITY";"40933.61645833333";NULL;NULL;NULL
"36";"CITY";"40933.61737268518";NULL;NULL;NULL
"5";"KENTON";"40933.61813657408";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40933.61836805556";NULL;NULL;NULL
"36";"CITY";"40933.61945601852";NULL;NULL;NULL
"36";"CITY";"40933.62082175926";"NE12 9RN";"55.0219778";"-1.5547833"
"36";"CITY";"40933.62138888889";"NE9 6TU";"54.9319696";"-1.5925676"
"36";"CITY";"40933.6221412037";NULL;NULL;NULL
"36";"CITY";"40933.62270833334";"NE1 6NA";"54.973697";"-1.6082576"
"36";"CITY";"40933.62373842593";NULL;NULL;NULL
"36";"CITY";"40933.62570601852";NULL;NULL;NULL
"36";"CITY";"40933.62666666666";NULL;NULL;NULL
"36";"CITY";"40933.62725694444";NULL;NULL;NULL
"36";"CITY";"40933.62813657407";NULL;NULL;NULL
"36";"CITY";"40933.6296412037";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40933.63488425926";NULL;NULL;NULL
"36";"CITY";"40933.63541666666";NULL;NULL;NULL
"36";"CITY";"40933.63584490741";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40933.63716435185";NULL;NULL;NULL
"2";"GOSFORTH";"40933.63994212963";"NE13 7BA";"55.0470845";"-1.6490493"
"36";"CITY";"40933.64077546296";NULL;NULL;NULL
"36";"CITY";"40933.64228009259";NULL;NULL;NULL
"36";"CITY";"40933.64395833333";NULL;NULL;NULL
"36";"CITY";"40933.64614583334";NULL;NULL;NULL
"36";"CITY";"40933.64648148148";NULL;NULL;NULL
"36";"CITY";"40933.64697916667";"NE20 9RA";"55.0435056";"-1.7516105"
"36";"CITY";"40933.64741898148";NULL;NULL;NULL
"36";"CITY";"40933.64815972222";"NE33 3BZ";"54.9916545";"-1.4184485"
"36";"CITY";"40933.64832175926";"SR8 4DG";"54.7652476";"-1.3154417"
"36";"CITY";"40933.6508912037";NULL;NULL;NULL
"36";"CITY";"40933.65179398148";NULL;NULL;NULL
"36";"CITY";"40933.65237268519";NULL;NULL;NULL
"36";"CITY";"40933.65298611111";NULL;NULL;NULL
"36";"CITY";"40933.65350694444";NULL;NULL;NULL
"36";"CITY";"40933.65423611111";NULL;NULL;NULL
"36";"CITY";"40933.66412037037";NULL;NULL;NULL
"36";"CITY";"40933.66472222222";NULL;NULL;NULL
"36";"CITY";"40933.66516203704";"NE23 7RA";"55.0605529";"-1.5753843"
"36";"CITY";"40933.66527777778";NULL;NULL;NULL
"36";"CITY";"40933.66615740741";NULL;NULL;NULL
"36";"CITY";"40933.66655092593";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40933.66789351852";NULL;NULL;NULL
"36";"CITY";"40933.66908564815";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40933.67109953704";NULL;NULL;NULL
"36";"CITY";"40933.6715625";NULL;NULL;NULL
"36";"CITY";"40933.67304398148";NULL;NULL;NULL
"36";"CITY";"40933.68409722222";NULL;NULL;NULL
"36";"CITY";"40933.68538194444";NULL;NULL;NULL
"36";"CITY";"40933.68570601852";NULL;NULL;NULL
"36";"CITY";"40933.68620370371";NULL;NULL;NULL
"36";"CITY";"40933.68653935185";NULL;NULL;NULL
"36";"CITY";"40933.68700231481";NULL;NULL;NULL
"36";"CITY";"40933.68731481482";NULL;NULL;NULL
"36";"CITY";"40933.68755787037";NULL;NULL;NULL
"36";"CITY";"40933.68800925926";NULL;NULL;NULL
"36";"CITY";"40933.68829861111";NULL;NULL;NULL
"36";"CITY";"40933.68923611111";NULL;NULL;NULL
"36";"CITY";"40933.68950231482";NULL;NULL;NULL
"36";"CITY";"40933.68994212963";NULL;NULL;NULL
"36";"CITY";"40933.69030092593";NULL;NULL;NULL
"36";"CITY";"40933.69061342593";NULL;NULL;NULL
"36";"CITY";"40933.69090277778";NULL;NULL;NULL
"36";"CITY";"40933.6911574074";NULL;NULL;NULL
"36";"CITY";"40933.69141203703";NULL;NULL;NULL
"36";"CITY";"40933.69179398148";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40933.69215277778";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40933.69307870371";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40933.69335648148";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40933.69394675926";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40933.69416666667";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40933.69449074074";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40933.69475694445";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40933.69508101852";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40933.69528935185";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40933.69554398148";"NE5 1TU";"55.0008475";"-1.7148744"
"36";"CITY";"40933.69577546296";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40933.69600694445";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40933.69634259259";"NE15 8UQ";"54.9833921";"-1.7225947"
"36";"CITY";"40933.69657407407";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40933.69678240741";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40933.69712962963";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40933.6977662037";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40933.69880787037";"DH3 1NE";"54.9020166";"-1.5764199"
"36";"CITY";"40933.70368055555";"NE39 1JY";"54.9216062";"-1.7494625"
"36";"CITY";"40933.75668981481";"NE1 4XQ";"54.9729889";"-1.6196111"
"36";"CITY";"40933.75961805556";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40933.78299768519";"NE4 6JG";"54.9719748";"-1.6344969"
"36";"CITY";"40933.78506944444";"NE1 6PY";"54.9742805";"-1.5994268"
"36";"CITY";"40934.37025462963";"DH2 2NE";"54.8597149";"-1.5938511"
"36";"CITY";"40934.39071759259";"NE27 0NF";"55.0344612";"-1.5120155"
"36";"CITY";"40934.40509259259";"DL3 9EA";"54.5336287";"-1.5825037"
"13";"BLAKELAW";"40934.40596064815";"NE5 2SY";"54.9899786";"-1.6833345"
"36";"CITY";"40934.40655092592";"NE6 5LJ";"54.986578";"-1.5775826"
"1";"OUTER WEST LIBRARY";"40934.40709490741";"NE5 1TU";"55.0008475";"-1.7148744"
"4";"JESMOND";"40934.4103125";"NE41 8EN";"54.9769355";"-1.8192796"
"4";"JESMOND";"40934.41743055556";"NE2 3LD";"54.9957568";"-1.6083423"
"6";"WALKER";"40934.42703703704";"NE6 2LD";"54.9747647";"-1.5693971"
"7";"HIGH HEATON";"40934.43423611111";"DH1 3EE";"54.7700481";"-1.5757933"
"3";"FENHAM";"40934.44060185185";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40934.45172453704";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40934.45315972222";"NE2 1NQ";"54.9828735";"-1.5974036"
"11";"NEWBIGGIN HALL";"40934.46259259259";"NE5 4DW";"55.0059111";"-1.6856611"
"35";"EAST END";"40934.46328703704";"NE33 4AZ";"54.9864162";"-1.4296142"
"9";"WEST END";"40934.46693287037";"NE15 6NF";"54.974351";"-1.6753841"
"36";"CITY";"40934.46770833333";"NE45 5JL";"54.977522";"-2.0141209"
"36";"CITY";"40934.47128472223";"NE1 3JA";"54.9692623";"-1.6090492"
"36";"CITY";"40934.47185185185";"NE11 0QP";"54.9282599";"-1.6214009"
"20";"DENTON BURN";"40934.50612268518";"NE9 6TU";"54.9319696";"-1.5925676"
"20";"DENTON BURN";"40934.51435185185";"NE9 6TU";"54.9319696";"-1.5925676"
"5";"KENTON";"40934.51917824074";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40934.51944444444";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40934.53097222222";"NE25 0QA";"55.0726947";"-1.5194912"
"36";"CITY";"40934.53203703704";"NE6 1PL";"54.9755154";"-1.5809154"
"35";"EAST END";"40934.53424768519";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40934.53508101852";"NE2 3LD";"54.9957568";"-1.6083423"
"7";"HIGH HEATON";"40934.53846064815";"NE7 7PL";"55.0001164";"-1.5787226"
"6";"WALKER";"40934.54768518519";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40934.54951388889";"NE6 2LD";"54.9747647";"-1.5693971"
"35";"EAST END";"40934.55275462963";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40934.55418981481";"NE3 1AR";"55.0071528";"-1.6117037"
"36";"CITY";"40934.55456018518";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40934.55863425926";"NE9 6TU";"54.9319696";"-1.5925676"
"35";"EAST END";"40934.55944444444";NULL;NULL;NULL
"36";"CITY";"40934.56697916667";NULL;NULL;NULL
"36";"CITY";"40934.57027777778";"NE5 1TU";"55.0008475";"-1.7148744"
"2";"GOSFORTH";"40934.58729166666";"NE3 4XN";"55.0029962";"-1.6345623"
"3";"FENHAM";"40934.59243055555";"NE4 9EP";"54.9821682";"-1.6541318"
"4";"JESMOND";"40934.59339120371";"DH1 2DX";"54.7749351";"-1.5361641"
"3";"FENHAM";"40934.5934375";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40934.59393518518";"NE30 3BA";"55.030733";"-1.4436492"
"3";"FENHAM";"40934.59506944445";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40934.59508101852";"NE8 4NP";"54.9511256";"-1.6065377"
"11";"NEWBIGGIN HALL";"40934.60053240741";"NE5 3EB";"54.9959224";"-1.664498"
"2";"GOSFORTH";"40934.60325231482";"NE12 6HA";"55.036";"-1.5643384"
"36";"CITY";"40934.61700231482";"NE3 1AR";"55.0071528";"-1.6117037"
"9";"WEST END";"40934.62245370371";"NE4 8AH";"54.9718675";"-1.6538079"
"36";"CITY";"40934.62405092592";"NE33 4AZ";"54.9864162";"-1.4296142"
"36";"CITY";"40934.62975694444";"TS19 7HJ";"54.5683274";"-1.3564204"
"36";"CITY";"40934.63059027777";"NE61 3JL";"55.18379";"-1.7201416"
"5";"KENTON";"40934.63274305555";"NE3 3TB";"55.0091977";"-1.6459574"
"35";"EAST END";"40934.63326388889";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40934.63613425926";NULL;NULL;NULL
"36";"CITY";"40934.64615740741";"NE2 3LD";"54.9957568";"-1.6083423"
"2";"GOSFORTH";"40934.66351851852";"NE3 3TB";"55.0091977";"-1.6459574"
"9";"WEST END";"40934.66377314815";"NE4 8AH";"54.9718675";"-1.6538079"
"2";"GOSFORTH";"40934.66527777778";"NE3 3TB";"55.0091977";"-1.6459574"
"2";"GOSFORTH";"40934.66659722223";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40934.66866898148";"NE10 9EF";"54.9469907";"-1.5684346"
"35";"EAST END";"40934.69883101852";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40934.69918981481";"NE6 4XY";"54.9836239";"-1.5508982"
"36";"CITY";"40934.71037037037";"NE1 6ES";"54.9712308";"-1.6116923"
"3";"FENHAM";"40934.71296296296";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40934.71337962963";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40934.71876157408";"NE9 6TU";"54.9319696";"-1.5925676"
"36";"CITY";"40934.73769675926";"NE1 6PY";"54.9742805";"-1.5994268"
"36";"CITY";"40934.74053240741";"NE1 6PY";"54.9742805";"-1.5994268"
"36";"CITY";"40934.76003472223";"NE46 3EW";"54.9747297";"-2.1098324"
"36";"CITY";"40935.37888888889";"NE2 1NQ";"54.9828735";"-1.5974036"
"35";"EAST END";"40935.38986111111";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40935.39130787037";"NE3 2SL";"55.01723";"-1.6492613"
"9";"WEST END";"40935.40040509259";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40935.40086805556";"NE12 6HA";"55.036";"-1.5643384"
"9";"WEST END";"40935.40556712963";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40935.40560185185";"NE4 8AH";"54.9718675";"-1.6538079"
"1";"OUTER WEST LIBRARY";"40935.41836805556";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40935.42131944445";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40935.42327546296";"NE1 5PW";"54.9722632";"-1.6157763"
"9";"WEST END";"40935.42870370371";"NE4 9EP";"54.9821682";"-1.6541318"
"36";"CITY";"40935.4335300926";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40935.44078703703";"NE34 0PE";"54.9752222";"-1.4312222"
"36";"CITY";"40935.44482638889";"NE25 8BH";"55.0391897";"-1.459559"
"9";"WEST END";"40935.44947916667";"NE15 6NF";"54.974351";"-1.6753841"
"1";"OUTER WEST LIBRARY";"40935.45297453704";"NE5 2SY";"54.9899786";"-1.6833345"
"3";"FENHAM";"40935.48012731481";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40935.4803587963";"NE30 3BA";"55.030733";"-1.4436492"
"36";"CITY";"40935.48233796296";"NE21 5AZ";"54.9596541";"-1.7094973"
"3";"FENHAM";"40935.48372685185";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40935.48761574074";"NE5 5QJ";"54.9965379";"-1.6989545"
"36";"CITY";"40935.49833333334";"NE20 9RA";"55.0435056";"-1.7516105"
"2";"GOSFORTH";"40935.49924768518";"NE3 1AR";"55.0071528";"-1.6117037"
"4";"JESMOND";"40935.51194444444";"NE2 2RR";"54.9919918";"-1.6003689"
"36";"CITY";"40935.51891203703";"NE5 4DW";"55.0059111";"-1.6856611"
"35";"EAST END";"40935.51920138889";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40935.51998842593";"NE23 3GX";"55.1016532";"-1.5824677"
"36";"CITY";"40935.5209375";"DL2 3HE";"54.5650131";"-1.7562969"
"20";"DENTON BURN";"40935.52943287037";"NE5 5QJ";"54.9965379";"-1.6989545"
"9";"WEST END";"40935.54329861111";"SR4 7UY";"54.9026552";"-1.4051767"
"36";"CITY";"40935.54480324074";"DH8 8AR";"54.8534889";"-1.8575222"
"36";"CITY";"40935.55033564815";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40935.55245370371";"NE7 7PL";"55.0001164";"-1.5787226"
"35";"EAST END";"40935.55435185185";"NE6 2LD";"54.9747647";"-1.5693971"
"6";"WALKER";"40935.55553240741";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40935.56030092593";"NE8 2NA";"54.9575854";"-1.6196341"
"35";"EAST END";"40935.56274305555";"NE6 2LD";"54.9747647";"-1.5693971"
"36";"CITY";"40935.56832175926";"NE61 4JS";"55.1866885";"-1.9102049"
"7";"HIGH HEATON";"40935.57087962963";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40935.584375";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40935.59540509259";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40935.60026620371";"NE5 3EB";"54.9959224";"-1.664498"
"2";"GOSFORTH";"40935.60578703704";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40935.60592592593";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40935.60618055556";"NE26 3ST";"55.048641";"-1.4594295"
"36";"CITY";"40935.6099537037";"NE2 4AB";"54.9839327";"-1.620875"
"6";"WALKER";"40935.61978009259";"NE7 7PL";"55.0001164";"-1.5787226"
"36";"CITY";"40935.62681712963";"BL3 2JN";"53.5638271";"-2.4176121"
"23";"MOORSIDE";"40935.62871527778";"NE4 5EQ";"54.9768148";"-1.6327259"
"23";"MOORSIDE";"40935.63119212963";"NE4 5EQ";"54.9768148";"-1.6327259"
"36";"CITY";"40935.63224537037";"NE2 4AB";"54.9839327";"-1.620875"
"36";"CITY";"40935.6403125";"NE23 6HH";"55.0794799";"-1.580696"
"12";"NEWBURN";"40935.64190972222";"NE15 9ED";"54.9955085";"-1.7503107"
"36";"CITY";"40935.65478009259";"NE3 2DW";"55.0225464";"-1.6195574"
"36";"CITY";"40935.66298611111";"NE2 1NQ";"54.9828735";"-1.5974036"
"23";"MOORSIDE";"40935.66412037037";"NE4 5EQ";"54.9768148";"-1.6327259"
"5";"KENTON";"40935.67483796296";"NE3 3TB";"55.0091977";"-1.6459574"
"5";"KENTON";"40935.67697916667";"NE3 3TB";"55.0091977";"-1.6459574"
"36";"CITY";"40935.67721064815";"NE26 2AX";"55.0417045";"-1.4410606"
"5";"KENTON";"40935.67793981481";"NE3 3TB";"55.0091977";"-1.6459574"
"35";"EAST END";"40935.69370370371";"NE12 8JB";"55.0150567";"-1.5827328"
"35";"EAST END";"40935.69854166666";"NE6 3NP";"54.9705946";"-1.5480865"
"35";"EAST END";"40935.70133101852";"NE6 3NP";"54.9705946";"-1.5480865"
"36";"CITY";"40935.72027777778";"NE2 3LD";"54.9957568";"-1.6083423"
"36";"CITY";"40936.39810185185";"NE8 2NA";"54.9575854";"-1.6196341"
"35";"EAST END";"40936.40493055555";"NE6 1PL";"54.9755154";"-1.5809154"
"36";"CITY";"40936.41046296297";"NE11 0QP";"54.9282599";"-1.6214009"
"1";"OUTER WEST LIBRARY";"40936.4140162037";"NE15 7UB";"54.9815404";"-1.6920202"
"36";"CITY";"40936.4191087963";"NE31 2QE";"54.9672052";"-1.5094279"
"36";"CITY";"40936.42269675926";"NE30 3BA";"55.030733";"-1.4436492"
"36";"CITY";"40936.42923611111";"NE38 8JH";"54.8958182";"-1.5070856"
"35";"EAST END";"40936.42984953704";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40936.43366898148";"NE20 9RA";"55.0435056";"-1.7516105"
"3";"FENHAM";"40936.43634259259";"NE5 4DW";"55.0059111";"-1.6856611"
"36";"CITY";"40936.4640625";"NE9 5UN";"54.9421911";"-1.5926667"
"9";"WEST END";"40936.4727662037";"NE4 8AH";"54.9718675";"-1.6538079"
"9";"WEST END";"40936.47373842593";"NE4 8AH";"54.9718675";"-1.6538079"
"2";"GOSFORTH";"40936.48230324074";"NE3 4XN";"55.0029962";"-1.6345623"
"36";"CITY";"40936.48298611111";"NE24 3TF";"55.1163787";"-1.5098128"
"36";"CITY";"40936.48608796296";"NE24 3TF";"55.1163787";"-1.5098128"
"36";"CITY";"40936.48707175926";"NE9 5UN";"54.9421911";"-1.5926667"
"2";"GOSFORTH";"40936.50888888889";"NE3 2SL";"55.01723";"-1.6492613"
"36";"CITY";"40936.51613425926";"NE38 0HE";"54.8964966";"-1.5433893"
"36";"CITY";"40936.52717592593";"NE48 4BD";"55.0687111";"-2.1234"
"36";"CITY";"40936.54042824074";"NE5 3EB";"54.9959224";"-1.664498"
"36";"CITY";"40936.54577546296";"NE6 5LJ";"54.986578";"-1.5775826"
"36";"CITY";"40936.551875";"NE31 1EZ";"54.9766367";"-1.5155755"
"7";"HIGH HEATON";"40936.55381944445";"NE2 1NQ";"54.9828735";"-1.5974036"
"36";"CITY";"40936.55387731481";"NE48 4BD";"55.0687111";"-2.1234"
"36";"CITY";"40936.56512731482";"NE8 3NS";"54.95825";"-1.5897935"
"36";"CITY";"40936.57115740741";"NE4 5EQ";"54.9768148";"-1.6327259"
"3";"FENHAM";"40936.57797453704";"NE4 9EP";"54.9821682";"-1.6541318"
"9";"WEST END";"40936.58163194444";"NE15 6NF";"54.974351";"-1.6753841"
