"79","0","0000-00-00","00:00:00","Book","Public","in Library","Night Train: Surrealist Routes to Kiasma's Collections","04.SURR","1","","0","","0","","2003-00-00","Year","9524711222","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","100","99","2","0","0","","","","","","",""
"80","0","0000-00-00","00:00:00","Book","Public","in Library","Surrealism","04.SURR","1","","0","","0","","2001-00-00","Year","0500200408","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","72","100","2","0","0","","","","","","",""
"81","0","0000-00-00","00:00:00","Book","Public","in Library","Symbolists and Decadents","04.SYMB","1","","0","","0","","1977-00-00","Year","None","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","73","100","3","0","0","","","","","","",""
"82","0","0000-00-00","00:00:00","Book","Public","in Library","Let's Talk About Art #01","05.CCAK","1","","0","","0","","1999-00-00","Year","771302596","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","72","100","1","0","0","","","","","","",""
"83","0","0000-00-00","00:00:00","Book","Public","in Library","Let's Talk About Art #02","05.CCAK","1","","0","","0","","2002-00-00","Year","4901387022","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","1","0","0","","","","","","",""
"84","0","0000-00-00","00:00:00","Book","Public","in Library","Let's Talk About Art #00","05.CCAK","1","","0","","0","","1997-00-00","Year","771302588","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","70","100","1","0","0","","","","","","",""
"85","0","0000-00-00","00:00:00","Book","Public","in Library","Re:Trace Dialogues: Essays on Contemporary Art and Culture","05.CHUH","1","","0","","0","","2002-00-00","Year","0952316145","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","85","100","1","0","0","","","","","","",""
"86","0","0000-00-00","00:00:00","Book","Public","in Library","Challenge: International Seminar","05.EKWI","1","","0","","0","","1999-00-00","Year","8385323953","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","1","0","0","","","","","","",""
"87","0","0000-00-00","00:00:00","Book","Public","in Library","Silent Zones: on globalisation and cultural interaction","05.FLEN","1","","0","","0","","2001-00-00","Year","9080388726","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","74","100","2","0","0","","","","","","",""
"88","0","0000-00-00","00:00:00","Book","Public","in Library","But Is It Art?: An Introduction to Art Theory","05.FREE","1","","0","","0","262","2001-05-00","","9780192100559","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","2","0","0","","","","In the art world at the beginning of the 21st century many strange, even shocking, things qualify as art. In this book, Cynthia Freeland explains why innovation and controversy are valued in the arts, weaving together philosophy and art theory with many thought-provoking examples.","","",""
"89","0","0000-00-00","00:00:00","Book","Public","in Library","Has Modernism Failed?","05.GABL","1","","0","","0","","2000-00-00","Year","0500273855","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","67","100","2","0","0","","","","","","",""
"90","0","0000-00-00","00:00:00","Book","Public","in Library","Art and Illusion","05.GOMB","1","","0","","0","","1968-00-00","Year","None","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","72","100","3","0","0","","","","","","",""
"91","0","0000-00-00","00:00:00","Book","Public","in Library","Art in Theory 1900 - 2000","05.HARR","1","","0","","0","","2003-00-00","Year","0631227083","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","70","100","2","0","0","","","","","","",""
"92","0","0000-00-00","00:00:00","Book","Public","in Library","B.Read: 7: The Producers: Contemporary Curators in Conversation (4)","05.BALT","3","","0","","0","137 p. ; 20 cm.","2002-00-00","Year","1903655072","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","64","100","2","0","0","","","","","","",""
"94","0","0000-00-00","00:00:00","Book","Public","in Library","B.Read: 4: The Producers: Contemporary Curators in Conversation (2)","05.BALT","2","","0","","0","","2001-00-00","Year","1903655013","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","64","100","2","0","0","","","","","","",""
"95","0","0000-00-00","00:00:00","Book","Public","in Library","B.Read: 5: The Producers: Contemporary Curators in Conversation (3)","05.BALT","2","","0","","0","","2001-00-00","Year","1903655056","","Staff","","","0","0","0","Staff","0","0","0","Public","0","0","0","64","100","2","0","0","","","","","","",""
"98","0","0000-00-00","00:00:00","Book","Public","in Library","In the Place of an Object","05.KIVL","1","","0","","0","","2000-00-00","Year","13515470","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","81","100","1","0","0","","","","","","",""
"99","0","0000-00-00","00:00:00","Book","Public","in Library","No Logo","05.KLEI","1","","0","","0","","2000-00-00","Year","0006530400","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","65","100","1","0","0","","","","","","",""
"100","0","0000-00-00","00:00:00","Book","Public","in Library","After the Beginning and Before the End","05.KVAR","1","","0","","0","","2001-00-00","Year","8291808198","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","71","100","2","0","0","","","","","","",""
"101","0","0000-00-00","00:00:00","Book","Public","in Library","B.Read: 3: Artists at Work","05.BALT","2","","0","","0","112 p. ; 20 cm.","2001-00-00","Year","1903655021","","Staff","","","0","0","0","Staff","0","0","0","Library","0","0","0","64","100","1","0","0","","","","","","",""
